Name,Num,Score
ziyujiang,4585,0.20135
joshuakim1011,4586,0.20136
Ben Awad,4587,0.20137
Katarzyna Jesionek,4588,0.20139
ysualw,4589,0.2014
Ankit Bhalwal,4590,0.20143
josh91,4591,0.20146
Lasse Schultebraucks,4592,0.2015
quang tieng,4593,0.20152
David Kagan,4594,0.20153
Kochan,4595,0.20153
pavanp,4596,0.2017
PowerPuffGals,4597,0.20177
Anand Henry,4598,0.20178
Bryce Kendall,4599,0.20179
sandeepkram84,4600,0.20179
swarnabha_ghosh,4601,0.20184
Lloyd Mwaluku,4602,0.20192
Aventur,4603,0.20201
Joshua Cameron,4604,0.20205
Scott Dauer,4605,0.20206
Mirko76,4606,0.20223
tahataha,4607,0.20227
Anav Gupta,4608,0.20234
Rachna,4609,0.20235
Yash Hemwani,4610,0.20235
Vitaliy Zaychuk,4611,0.20238
Rashid Ravat,4612,0.20241
Jérôme Landgräfe,4613,0.20243
julianp7491,4614,0.20246
Adeline ,4615,0.20247
THANGA MANICKAM M,4616,0.20249
Joe LaBarbera,4617,0.20253
parasmahajan012,4618,0.20255
rameshkumar S,4619,0.20255
poopighters,4620,0.20256
Serhii Kuts,4621,0.20257
macrocyte777,4622,0.2026
Yelwo,4623,0.20264
David L,4624,0.20268
Renee,4625,0.20271
Junior Memaj,4626,0.20274
Het Thakkar,4627,0.20275
zhi li,4628,0.20275
Fernando Kimura,4629,0.20278
Rahman Rahimi,4630,0.2028
SumanshSharaf,4631,0.20281
Chung-Huey Wu,4632,0.20283
Verne,4633,0.20286
vpankajakshan,4634,0.2029
Chicha,4635,0.20291
Marius Kreis,4636,0.20291
Ygor Souza,4637,0.20293
hvogel,4638,0.20298
UNIANDES201316071,4639,0.20299
Agelos369,4640,0.20309
brycematthew,4641,0.20312
Mahsa Khoshnama,4642,0.20312
Liu_WenXin,4643,0.20315
AOV,4644,0.20316
Karim Dhambri,4645,0.20323
m_dev,4646,0.20324
shaun yong zhi jie,4647,0.20324
Noahrose92,4648,0.20326
Nikita Gushchin,4649,0.20328
mahmutgundogan,4650,0.20332
Enrico Repalda,4651,0.20335
kamidri,4652,0.20335
MasayaOtake,4653,0.20335
Alan9494,4654,0.20337
Jeeves,4655,0.20337
Perttu Raivio,4656,0.20338
snrubr,4657,0.20338
Albert van Duijn,4658,0.20342
atorres,4659,0.20343
AhmedMoussa,4660,0.20348
Pascal Cremer,4661,0.20354
Song Chao,4662,0.20355
sunder,4663,0.20359
Vish B,4664,0.20368
Rohan Chittora,4665,0.2037
jatinkumar,4666,0.20378
swastik,4667,0.20379
luckyyadav,4668,0.2038
Matt Viner,4669,0.2038
Thang Tran,4670,0.20381
ms009coder,4671,0.20382
Raymond Santoso,4672,0.20382
William Bar,4673,0.20383
Damien Cupif,4674,0.20386
krajasek,4675,0.20391
Emmanuel Michael,4676,0.20396
Sean-Jiun Wang,4677,0.20397
teleportdm,4678,0.20403
Antonio Ramos,4679,0.20409
garret 2,4680,0.20413
John Gray,4681,0.20414
Sonu Chhabra,4682,0.20419
Rui_Jiang,4683,0.2042
Shuto Naruse,4684,0.2042
Stefan Peterson,4685,0.20422
Danylo Hirnyj,4686,0.20432
ssaluja,4687,0.20441
Tomas Tormo,4688,0.20449
Irwan Oyong,4689,0.20452
AnassD.,4690,0.20456
bethanyP,4691,0.20458
romainferrand,4692,0.2046
Tseng Pin Chine,4693,0.20464
Chong Guo,4694,0.20465
Jithu Prem,4695,0.20483
MarkZhang,4696,0.20489
lekoup,4697,0.20491
kinoshita_tomomasa,4698,0.20498
Milind Patil,4699,0.20505
Shauqi,4700,0.20506
codeBlooded,4701,0.20509
Jennifer John,4702,0.20511
Aid Leps,4703,0.20518
Youmi Koh,4704,0.2052
abhinav88,4705,0.20522
Ajay AK,4706,0.20522
Mirza Cano,4707,0.20522
Suraj Gehlot,4708,0.20522
rohitsingh1995,4709,0.20524
DZhay,4710,0.2053
Randi Hughes-Fraire,4711,0.2053
Hen grinberg,4712,0.20533
stormborndany,4713,0.20541
Bauyrzhan Zhakipov,4714,0.20542
Willismar Medeiros,4715,0.20542
Stan Sidel,4716,0.20543
mariahxy,4717,0.20555
JiayuanHuang,4718,0.20565
Shota Shimizu,4719,0.20574
priyars123,4720,0.20584
Cheryl ,4721,0.20587
Yuan Tian,4722,0.2059
alexlearn,4723,0.20597
Melissa Luzardo,4724,0.20602
Itall Makesense,4725,0.20609
Arup,4726,0.2061
PyGator,4727,0.20611
Joshua Hinkson,4728,0.20613
rafamirat,4729,0.20617
Aleksander Magda,4730,0.20623
Faisal Zulfiqar,4731,0.20632
Minato Aihara,4732,0.20635
Vadim Groshev,4733,0.20637
Johan Aabech,4734,0.20657
Maxi Vilamajo,4735,0.20659
Siva Karthik,4736,0.2066
krish1995,4737,0.20661
sushmaa>N,4738,0.20664
Diego Acosta,4739,0.20665
Rob Blair,4740,0.20667
yossy,4741,0.2067
Ben Trevino,4742,0.20672
Mohammed Daudali,4743,0.20675
fhyyik,4744,0.20678
MohamedLotfyElrefai,4745,0.20679
jeni,4746,0.20681
superuser15,4747,0.20686
AddisonDunn,4748,0.20697
Toby Myers,4749,0.20713
Tjoma,4750,0.20728
Hernán Arango,4751,0.20739
Anup Shinde,4752,0.20751
Thao Duong,4753,0.20773
Abhishek Tiwari,4754,0.20788
Cristina Moratilla,4755,0.20788
prashantkumar7,4756,0.20791
Rafiya Sirin,4757,0.20799
Paula Camargo,4758,0.20803
dawigodsky,4759,0.20812
ThapeloSenosi,4760,0.20816
Jordan Slater,4761,0.20818
Ting Hao Ng,4762,0.20823
Arjun Srivastava,4763,0.20826
krishnamurthy2098,4764,0.20827
Vinod Karyagol,4765,0.20839
Sampaio,4766,0.20847
alluri,4767,0.2085
M.Hafeez,4768,0.2086
Tonia Del Priore,4769,0.20866
Dark Witcher,4770,0.20906
Dano Petras,4771,0.20919
Rebecca Holsapple,4772,0.20974
fitmal,4773,0.20975
BrentMatthews,4774,0.2103
Ethan Jericho,4775,0.2106
Kazufumi Suzuki,4776,0.21064
yash khandelwal,4777,0.21075
madhu26,4778,0.21121
behrooz zare,4779,0.21134
Max Larionov,4780,0.21147
AgoneyGarcia-Deniz,4781,0.21172
Ron Marcelo,4782,0.21201
Anny Yen,4783,0.21202
Gino Bermudez,4784,0.21203
Anova Sahoo,4785,0.21249
coolkaggleuser,4786,0.2125
Dan Cunningham,4787,0.21283
flyfish,4788,0.21358
Azhar Hussian,4789,0.21361
JasonSchrader,4790,0.21372
julien Dhaisne,4791,0.21375
Imtiaz Ahmed,4792,0.21455
NevMem,4793,0.21479
erikurtenbach,4794,0.21517
pouya11roudaki,4795,0.21519
Sheila,4796,0.21579
Chenzhipeng,4797,0.21602
Gleb Yeliseev,4798,0.2161
etinuz,4799,0.21613
Jecho,4800,0.21626
Matheus Brizolla,4801,0.21656
Will Coulby,4802,0.21675
Furqan Arif,4803,0.21695
RamakrishnaT,4804,0.21699
Nicholas Alexander,4805,0.21721
Gaurav Ranjanikar,4806,0.21731
KBeirens,4807,0.21737
Roberta,4808,0.21744
Liyakath,4809,0.21749
jinmang2,4810,0.21751
David Robinson,4811,0.21756
Preston Stevenson,4812,0.21756
Kaleidoscope Vision,4813,0.21787
HaoZh,4814,0.2183
Sundararaman Parameswaran,4815,0.21833
Reighley Pitts ,4816,0.21885
Krishna Charan,4817,0.21896
ajayarora35,4818,0.21936
Jeroen Korver,4819,0.21993
Abhinav Atrishi,4820,0.2201
David Curry,4821,0.22022
Eugenio,4822,0.22043
aklytest,4823,0.22075
Yukihiro Enomoto,4824,0.22157
skywalkerd,4825,0.22181
Daniel Bonsu,4826,0.22253
Nick Amore,4827,0.22301
Ti7a07,4828,0.22301
BSU Ivan Hrop,4829,0.22303
Karan Mhatre,4830,0.22326
progin,4831,0.22375
Arun Chandanaveli,4832,0.22383
VaiBzZ,4833,0.22411
Cory Thigpen,4834,0.22424
BillWu,4835,0.22439
Fergal Smithwick,4836,0.22442
Suraj Parmar,4837,0.22455
dPramanik,4838,0.22456
Amir Jabarivasal,4839,0.22465
NB@!!!,4840,0.22469
Mohsen NP,4841,0.22481
Tony Busquets,4842,0.22492
Lalu Erfandi Maula Yusnu,4843,0.22511
Khairul Islam,4844,0.22516
Haran R,4845,0.22534
sof_leg,4846,0.2257
gilbertdiaz,4847,0.22579
Aaron Tomkins,4848,0.2263
renempineda,4849,0.22658
vikas6094,4850,0.22668
Arno van der Merwe ,4851,0.2268
Sonum,4852,0.22824
Y Register,4853,0.2286
RenePineda,4854,0.22861
PooH,4855,0.22868
linjin,4856,0.22882
jatinjethawa,4857,0.22942
manish1094,4858,0.22942
R Thorat,4859,0.22942
Saravana Ayyappa,4860,0.22942
gaurav1,4861,0.22977
Sabeer Ebrahim,4862,0.2298
smilingez,4863,0.23004
Wind1234,4864,0.23055
LittleWu,4865,0.23059
Vera Tretyakova,4866,0.23061
icry,4867,0.23062
Arushi Tandon,4868,0.23066
CafeNim,4869,0.23085
kush,4870,0.23089
sahelyiyi,4871,0.23112
mike gankhuyag,4872,0.23122
harishaaram,4873,0.2315
nukens,4874,0.23173
Bo Pan,4875,0.23197
Jenny Xie,4876,0.23212
DanielAlvarezMas,4877,0.23231
Uyt Poi,4878,0.23264
Yevgeniy Golota,4879,0.2328
saidarahas,4880,0.23339
adrian2213,4881,0.23349
lazyadt,4882,0.23377
Eulerian,4883,0.23385
DawidDrabik,4884,0.23392
Ashley Rene,4885,0.23436
rechavia,4886,0.23456
Yuma Uchiumi,4887,0.23464
Martijn de Jong,4888,0.23516
Sasidhar Mukthinuthalapati,4889,0.23522
mittendorf,4890,0.23525
toshio_tanaka,4891,0.23525
Matthias Heck,4892,0.23555
Gilly Barr,4893,0.23556
crunchycabbage,4894,0.23603
Adhil Hazari,4895,0.23618
Pan He,4896,0.2363
suweon,4897,0.23631
Yun Huang,4898,0.23634
erhan i,4899,0.23645
Ji Yibo,4900,0.23647
bievre,4901,0.23662
Anesh,4902,0.23678
Maplicant,4903,0.23681
Sarim Jamal,4904,0.23738
lukeee,4905,0.23761
Andres Lindner,4906,0.23834
ashishrd,4907,0.2388
YuMor,4908,0.23983
Rafal Decowski,4909,0.24033
Sahil Bhosale,4910,0.2409
JoãoRamos,4911,0.24139
Filipe Comparini,4912,0.24222
cspitmit03,4913,0.24257
LucasRizzo,4914,0.24332
cryptomanic,4915,0.24406
Tayllan Búrigo,4916,0.24419
Bruce387,4917,0.24474
Lokesh Naik,4918,0.24474
jasonlin206,4919,0.24487
jwdata,4920,0.24498
电信169蔡俊为,4921,0.24538
Daniel Fe,4922,0.24546
Ir1d,4923,0.24554
Aditya Kashikar,4924,0.24562
Ziyang Zhang,4925,0.24635
Joshua Osadchiy,4926,0.24654
kentaro oshiro,4927,0.24728
t_shimojo,4928,0.2475
forceraven,4929,0.24812
Lizzy,4930,0.2496
GruffaloNL,4931,0.24974
Parnian Shahkar,4932,0.2499
kapil1622,4933,0.25195
Sai Krishna Gaddam,4934,0.25221
JH_EDA,4935,0.25278
mbuonopane,4936,0.2529
MishaNitboeind,4937,0.25354
Sinan Surucu,4938,0.25364
ayushsinghal2,4939,0.2537
saurabhsingh1010,4940,0.2537
shenglinx,4941,0.25411
navinkarri,4942,0.25507
dmehtahurt,4943,0.25534
Kan,4944,0.25537
Don P,4945,0.25582
Sergey Solomatin,4946,0.25586
rakuda1007,4947,0.25601
Arpian Fahmi,4948,0.25621
Bahrul Hidayat,4949,0.25621
Darmawan Zulkifli,4950,0.25621
Dian Anggina Rahman,4951,0.25621
Imam Afriyadi,4952,0.25621
lian1991,4953,0.25621
Muusir,4954,0.2563
DLuna,4955,0.25638
Dominic R.,4956,0.25648
nukhet,4957,0.25681
canid56,4958,0.25685
MakotoTanji,4959,0.25686
Psayker,4960,0.2573
Kohei,4961,0.2574
Pablo Contreras,4962,0.25792
Niah Sohal,4963,0.25804
James Singizi,4964,0.25821
Suriya,4965,0.25874
chengchen,4966,0.25885
Yauheni Audoshka,4967,0.25893
Theor,4968,0.259
Ashba Jawed,4969,0.25965
sagarpalyal,4970,0.2601
sai suresh,4971,0.26012
Clement Tan,4972,0.26019
April Dennis,4973,0.2602
Sheryl Hsu,4974,0.26076
Angelo J. Willems,4975,0.261
Toshi Uetani,4976,0.26105
Jeppo,4977,0.2611
Ngoc Tien Phan,4978,0.26126
PavlosCharalambides,4979,0.26138
Vabs29,4980,0.26138
Colin P,4981,0.26139
Илья Смирнов,4982,0.26153
Marc Bode,4983,0.26154
PrasanthiPaladugu,4984,0.26168
CreativeMonk,4985,0.26196
Tim Sikes,4986,0.26245
Eclipss,4987,0.26317
Tigger,4988,0.26335
Joe Harrison ,4989,0.26342
Bhargav9427,4990,0.26374
Artem Petrov,4991,0.26383
Sudipta Bhawmik,4992,0.26441
Sant0shBh0sale,4993,0.2656
shoehead,4994,0.26593
dunnue01,4995,0.2662
KMForward,4996,0.26645
vidits-kth,4997,0.26708
Michael Norman,4998,0.26733
BenMcDole,4999,0.26813
Dominique Kennedy,5000,0.26864
Benjamin Liu,5001,0.27214
Valors,5002,0.27219
Tim Coombe,5003,0.27247
yws_2018,5004,0.27448
ketialy,5005,0.27464
Mayank Tripathi,5006,0.27666
Mitomo Maeda,5007,0.27864
Hyunnni,5008,0.28074
koji_france,5009,0.28163
Florian Bleichenbacher,5010,0.28248
NeriakChessClub,5011,0.28256
JamesLogsdon,5012,0.28257
docs4class,5013,0.28266
Kim Averey De Villa,5014,0.2834
Coleridge,5015,0.28423
AvatarThe9th,5016,0.2857
Poh Zi How,5017,0.28606
Soso,5018,0.28749
cengelhardt,5019,0.28759
ishashetty12,5020,0.2876
Sneha Roundhal,5021,0.2876
Tim Hammond,5022,0.28794
cocomoff,5023,0.28918
HectorDiaz,5024,0.28918
DilipGanesan,5025,0.28987
YoungBeen,5026,0.29011
utkshh,5027,0.29024
Bonnie Ng,5028,0.29027
Ade A,5029,0.29028
Narjes Mezzi,5030,0.29255
Felipe de Souza,5031,0.29269
Pztim,5032,0.29488
Andrey Dugin,5033,0.29558
identification ,5034,0.2969
Harpreet Shoker,5035,0.29801
bryn,5036,0.29802
Odd Cappelen,5037,0.29901
newaurora,5038,0.3001
Hqing94,5039,0.30173
chunhui zhu,5040,0.30252
sac3tf,5041,0.30501
Andrei Goponenko,5042,0.30581
Amin Ahmadi,5043,0.30714
Martin Ding,5044,0.30718
PythonSu,5045,0.30726
Ruben Marques,5046,0.30761
Venu Prasanna M,5047,0.30762
Rich Yang,5048,0.30776
AkshayJain,5049,0.30814
FelixSchnitzer,5050,0.30868
fengwei,5051,0.30945
cherise,5052,0.30974
Войкин Руслан,5053,0.30982
Thomas Liao,5054,0.31399
chesszeen1,5055,0.31478
Nicol Henderson Kuns,5056,0.31539
corythigpenbp,5057,0.31664
Tasnim,5058,0.31809
mallaben,5059,0.31904
surin,5060,0.32065
neva,5061,0.32258
ikuta1011,5062,0.32329
Rei Kawakami,5063,0.32329
Toshiaki Nakazawa,5064,0.32329
Maxime MacNiven,5065,0.32461
FSBDS_VINICIUS COELHO,5066,0.32557
ck0123,5067,0.32667
Tashi,5068,0.32988
NeoQAQ,5069,0.33252
takeshikoyama,5070,0.33358
Alexwayyyyy,5071,0.33587
okawa,5072,0.33885
Chirag_dj,5073,0.34888
YunLi,5074,0.34924
Ribin mathew,5075,0.35029
WillyOES,5076,0.35051
Huijun Cui,5077,0.35257
Becca Mayers,5078,0.35879
fronimo,5079,0.36383
Karishnu Poddar,5080,0.367
pavankumars,5081,0.36724
Ben Shaver - DC,5082,0.3685
oharad,5083,0.36993
Super_Chicken,5084,0.37266
vasidmi,5085,0.37514
María Fernández,5086,0.38099
Pete Anderson,5087,0.38776
IgorG.,5088,0.38971
Arun Dhondi,5089,0.39031
Kristofer Rolf Söderström,5090,0.39441
BillLi,5091,0.39515
bashayer,5092,0.39661
nk7260ynpa,5093,0.40034
arizuk,5094,0.40055
Davis Pazars,5095,0.40101
tsteja,5096,0.40126
LimitTheorist,5097,0.40195
datasmith,5098,0.40214
Pnayak,5099,0.40218
Stas D,5100,0.4038
Tiisetso,5101,0.40406
mayank130,5102,0.40791
Mr.zhou,5103,0.40832
tourist,5104,0.40889
373737,5105,0.4089
adityaxv,5106,0.4089
Adrien Forte,5107,0.4089
aegis,5108,0.4089
aigeeky,5109,0.4089
Ainur Baikara,5110,0.4089
akhilesh4444,5111,0.4089
Ali Esm,5112,0.4089
Anna Anisienia,5113,0.4089
Ballistic Helium,5114,0.4089
Bence Bial,5115,0.4089
bjjaiswal123,5116,0.4089
Brandon Cook,5117,0.4089
Brown_W,5118,0.4089
Cartfjord,5119,0.4089
chaitra,5120,0.4089
chitra97,5121,0.4089
chrismichal,5122,0.4089
Di Ye,5123,0.4089
Do Thanh Tuan,5124,0.4089
Dokyme,5125,0.4089
Fanis Siampos,5126,0.4089
Fhoughton,5127,0.4089
Freddy Hernandez,5128,0.4089
Germán Duarte,5129,0.4089
guo523123,5130,0.4089
hit53yang,5131,0.4089
huda,5132,0.4089
Imraan Vawda AIIP,5133,0.4089
Indira D,5134,0.4089
IShita,5135,0.4089
itesla,5136,0.4089
itteam,5137,0.4089
Jack Jhones00,5138,0.4089
JP,5139,0.4089
JUAN CARLOS VELÁSQUEZ GUTIÉRREZ,5140,0.4089
kakalo,5141,0.4089
Kartheek Darbha,5142,0.4089
Kazu,5143,0.4089
kiran.kkr96,5144,0.4089
Leonidas Oikonomou,5145,0.4089
Liang Huang,5146,0.4089
liguangchuang,5147,0.4089
Magicii,5148,0.4089
Meghabyahatti,5149,0.4089
M-Fries,5150,0.4089
Mohd Tayyab,5151,0.4089
Oliver Han,5152,0.4089
Orlando Reyes,5153,0.4089
Prabhu D M,5154,0.4089
Rais,5155,0.4089
rebeccaysteboe,5156,0.4089
Riddhi Surve,5157,0.4089
sardineYJA,5158,0.4089
Seokkyu,5159,0.4089
Shiwam Dixit,5160,0.4089
Shojiro  Shibayama,5161,0.4089
shotamurakami,5162,0.4089
Sid_Ian,5163,0.4089
Suzanna,5164,0.4089
Teng-Yi Huang,5165,0.4089
Thomas M,5166,0.4089
Tri Ninh,5167,0.4089
Victoria Arthofer,5168,0.4089
vijju532,5169,0.4089
Yusuke Takiguchi,5170,0.4089
zhangjun,5171,0.4089
mengmenglalala,5172,0.41036
Yasutaka Arai,5173,0.41209
gd1900,5174,0.41252
Abhi911,5175,0.41547
GISZQY,5176,0.416
leice,5177,0.416
OttoC,5178,0.416
shu510,5179,0.416
TravisCramer,5180,0.416
wangx726,5181,0.416
YanniHu,5182,0.416
Junxiang,5183,0.41677
Avnish Kumar,5184,0.41823
Julien Zhou,5185,0.41856
Olivia Keirn,5186,0.41874
Ivan Orlov,5187,0.4188
William Ropert,5188,0.4188
Shintaro Kakihara,5189,0.41885
yuviroc,5190,0.41916
kgourgou,5191,0.41981
KR4985,5192,0.4238
max_hha,5193,0.42404
MichaelSkaer,5194,0.42644
mlshanth,5195,0.42745
AmrShibiny,5196,0.42914
vijayakunchala,5197,0.42917
Make & Joy,5198,0.42949
Ross Ellison,5199,0.42962
Yannick Abba,5200,0.43313
gordonbry,5201,0.43402
jungkyu,5202,0.43452
Daniel Ortiz,5203,0.43637
tarabrsh,5204,0.43738
WikizV,5205,0.43741
nimz911,5206,0.43802
Satya Thirumani,5207,0.43913
Leon Wu,5208,0.4397
Dipta Dutta,5209,0.44125
Patrice M,5210,0.44157
CoreyLevinson,5211,0.44474
siso47,5212,0.44585
Sharif Elfouly,5213,0.44879
SwapnilRai,5214,0.44945
Lauriane MARTIN,5215,0.45011
swapna medikonda,5216,0.45166
Madhuri Debnath,5217,0.45182
Menno Steensma,5218,0.45222
Marlon G,5219,0.45249
Monique,5220,0.4525
Varun Jhunjhunwalla,5221,0.4529
Duubar Villalobos Jimenez,5222,0.45304
Brandon D,5223,0.45413
HSCh,5224,0.45422
Deepakshi,5225,0.45665
parasharpriyam,5226,0.45697
mrgianmarcod,5227,0.45751
svanga,5228,0.45803
Jing Zhang,5229,0.45927
KefentseM,5230,0.46063
Team SVTD,5231,0.46063
Ivan Emoje,5232,0.46117
AlexandreWarembourg,5233,0.46245
Raj Trivedi,5234,0.46275
Artin Tajdini,5235,0.46281
Alireza Naderi,5236,0.46522
Subhash Karthik,5237,0.46865
Saransh Mittal,5238,0.46872
Vamsi Nallapareddy,5239,0.47085
snewns713,5240,0.47125
lavanya321,5241,0.47142
aryantr,5242,0.4716
Keesari Shravya,5243,0.4718
m5a0r7,5244,0.47409
Chunmei Zhu,5245,0.4746
Zain Ajam,5246,0.47549
CiaranO'Flynn,5247,0.47567
James E.,5248,0.48001
shuntaro sawada,5249,0.48065
jyr_,5250,0.48169
Tejas Hoizal,5251,0.48325
True Trojan,5252,0.48455
Mustafa Akpinar,5253,0.48859
Susan Mani,5254,0.489
achinjain31,5255,0.49014
BEs,5256,0.49668
Michael Abehsera,5257,0.4971
MrShtoorem,5258,0.4984
sithrawi,5259,0.50148
JennyWei,5260,0.50181
nataliemollaghan,5261,0.50225
Santiago Barbosa Naranjo,5262,0.50255
DongminJang,5263,0.50605
k2harshit,5264,0.5069
Reichert,5265,0.50701
Eyal,5266,0.5077
Mobin Asri,5267,0.50947
vp9491,5268,0.51157
Aumrit Saswat Sarangi,5269,0.51245
Kunal Vats,5270,0.52511
lxllxl,5271,0.53015
Alex Aparin,5272,0.54449
Sadiq Huq,5273,0.55144
Faiz Nassur,5274,0.55316
Azza,5275,0.55462
Jiss James,5276,0.5576
supermangy,5277,0.55908
winstttt,5278,0.56107
dacaishichang,5279,0.56401
Vaarun K M,5280,0.56588
Grigorii,5281,0.56721
Mikko Gozalo,5282,0.56991
maginave,5283,0.57234
kamies1,5284,0.57669
Ahmer Najar,5285,0.57671
Ali Ahmmed Tonoy,5286,0.57671
Gills,5287,0.58249
Jan Vega,5288,0.58279
Rutkay,5289,0.58393
Ian Sisk,5290,0.58983
Vivian Kong,5291,0.5959
Rishikesh Reddy,5292,0.59671
Anas Ansari,5293,0.59718
michael8913,5294,0.6007
Hantz Angrand,5295,0.60113
Matheesha Thambeliyagodage,5296,0.60113
Richard Ward,5297,0.60782
utkarshc94,5298,0.60848
Zhene4ka,5299,0.61327
Shervin Hakimi,5300,0.6208
Ehsan SoltanAghaei,5301,0.63005
sayyed ata Naghedifar,5302,0.63013
fregean,5303,0.63397
romina,5304,0.63593
Lev Brovchenkov,5305,0.63739
J J L L,5306,0.64182
Masato Muto,5307,0.64444
albina g,5308,0.6445
KopanoMokoma,5309,0.64556
Darius Thai,5310,0.65512
Molly McCoy,5311,0.65956
Utsav Das,5312,0.66382
Jersey Boom,5313,0.69915
dquarshie,5314,0.69941
Vinay Kumar Bhardwaj,5315,0.72633
Bob Hope,5316,0.72862
alimof,5317,0.73083
Hany Salah,5318,0.73378
YanchaoXu,5319,0.73703
poom-poom0316,5320,0.7393
Rojin Bayati,5321,0.74021
MatthieuEA,5322,0.74218
Gbolahan,5323,0.74266
danthonn,5324,0.74802
Mahdi1008,5325,0.75114
Asutosh,5326,0.75776
Srey,5327,0.76137
Ramzi Missaoui,5328,0.77776
Murali Kunissery,5329,0.78436
Starter,5330,0.79984
Alireza,5331,0.81344
Melika Farahani,5332,0.83971
skaerml,5333,0.8444
Kazuki　Ichikawa ,5334,0.84602
Silverio Vasquez,5335,0.86421
jchrisa,5336,0.86475
MicheleBradley,5337,0.87098
Tiffany Chang,5338,0.89236
justin yuen,5339,0.90618
LINRyan,5340,0.92234
Halil Can UĞUR,5341,0.98994
AI-Assignment-01,5342,1.00138
Naomi Ng'ang'a,5343,1.01468
ilaay,5344,1.01745
you_get_mad,5345,1.02422
Muhammad Ammar Saleem,5346,1.03688
Muhammad Hamza,5347,1.03688
Martijn Groen,5348,1.07586
shuhei,5349,1.07724
Yui Yokoyama,5350,1.09667
Flo Rutenberg,5351,1.10076
mavn94,5352,1.11589
Xinyue Wang,5353,1.13883
luojingmeng,5354,1.15764
Karun Soni,5355,1.15981
dreldrel,5356,1.16083
Pavel Vasilev,5357,1.16222
Peter Hsu,5358,1.23807
Hugo Nattagh,5359,1.26005
allyajj12,5360,1.31061
Mohit Verma,5361,1.33044
bruce2018,5362,1.42304
Kim Rodgers,5363,1.424
jacksmart,5364,1.47098
michael surjawidjaja,5365,1.5112
DAJING,5366,1.51511
Boidi,5367,1.7087
koyuuu,5368,1.79811
ABE_,5369,2.00831
Mehdi Khan,5370,2.15646
CarlosLage,5371,2.97992
CyrilUhry,5372,3.11381
Nicolás Varaschin,5373,3.22244
Edoardo Alexander Dewhurst,5374,3.34458
AdamJerbi,5375,3.8174
Oscar Chujutali,5376,3.83976
lauhiuzau,5377,3.97735
Malwn,5378,3.98231
Basildsa,5379,4.42559
Devavrat Bapat,5380,4.44372
anjul,5381,4.61823
simonzhao18,5382,4.62612
jagso,5383,4.92801
Benedetto Marco Serinelli,5384,5.12372
egea,5385,5.3588
Michael Hoffman,5386,5.51662
shadowM,5387,5.97377
Taka Ishikawa,5388,6.93271
htem0hpab,5389,7.38745
Paul Wang,5390,8.44373
VinayVikram,5391,9.37986
christiankapp,5392,9.45327
fkwkwf,5393,9.45345
Arefe,5394,9.45357
AsaiKentaro,5395,9.45385
Vaibhav Baswal,5396,9.45395
Tmendel,5397,9.45412
roastedchiken,5398,9.45419
zhuzhipeng,5399,9.5113
Khairul Imam,5400,10.0832
Allen David,5401,10.74742
Bilbaodatabig,5402,11.61268
Heena Dawani,5403,11.9835
RiyaKaria,5404,11.9835
Zheng Zhicong,5405,16.71658
iamaiplus,5406,23.8037
Hamzan Wadi,5407,25.95873
